id_inmueble,fuente,barrio,precio_cop,area_m2,habitaciones,banos,precio_x_m2
PANDA-10170129,Panda Inmobiliaria,Poblado,0,93,3,3,0.0
PANDA-10195546,Panda Inmobiliaria,Las Cometas,0,70,3,2,0.0
PANDA-10196279,Panda Inmobiliaria,La Mina,0,55,3,2,0.0
PANDA-10196516,Panda Inmobiliaria,Loma Del Chocho,0,84,2,2,0.0
PANDA-10204311,Panda Inmobiliaria,Barrio Mesa,0,75,3,2,0.0
PANDA-10204362,Panda Inmobiliaria,El Chingui,0,64,3,2,0.0
PANDA-10207033,Panda Inmobiliaria,Ferreria,0,62,3,2,0.0
PANDA-10207042,Panda Inmobiliaria,Ferreria,0,62,2,2,0.0
PANDA-10207119,Panda Inmobiliaria,Guaimaro,0,38,0,1,0.0
PANDA-10207136,Panda Inmobiliaria,Guaimaro,0,43,0,1,0.0
PANDA-10207220,Panda Inmobiliaria,Ferreria,0,62,3,2,0.0
PANDA-10207679,Panda Inmobiliaria,Poblado,0,72,2,2,0.0
PANDA-10210765,Panda Inmobiliaria,Fontibon,0,58,3,2,0.0
PANDA-10211347,Panda Inmobiliaria,Fontibon,0,60,2,1,0.0
PANDA-10212174,Panda Inmobiliaria,Barrio Mesa,0,130,3,2,0.0
PANDA-10213632,Panda Inmobiliaria,Cimarronas,0,50,2,2,0.0
PANDA-10213687,Panda Inmobiliaria,Los Balsos,0,87,2,2,0.0
PANDA-10215782,Panda Inmobiliaria,San Fernando,0,111,3,1,0.0
PANDA-10215998,Panda Inmobiliaria,Benedictinos,0,137,3,3,0.0
PANDA-10217291,Panda Inmobiliaria,Barro Blanco,0,68,3,2,0.0
PANDA-10217338,Panda Inmobiliaria,Cimarronas,0,56,2,2,0.0
PANDA-10217388,Panda Inmobiliaria,Barro Blanco,0,66,3,2,0.0
PANDA-10219628,Panda Inmobiliaria,La Mina,0,75,2,2,0.0
PANDA-10219632,Panda Inmobiliaria,Transversal Intermedia,0,90,1,2,0.0
PANDA-10219722,Panda Inmobiliaria,La Doctora,0,217,4,3,0.0
PANDA-10220555,Panda Inmobiliaria,Otra Parte,0,96,3,2,0.0
PANDA-10220948,Panda Inmobiliaria,San Jose,0,70,2,2,0.0
PANDA-10220961,Panda Inmobiliaria,Camino Verde,0,62,3,2,0.0
PANDA-10221167,Panda Inmobiliaria,Loma De Las Brujas,0,62,1,2,0.0
PANDA-10221192,Panda Inmobiliaria,Centro,0,40,1,1,0.0
PANDA-10221463,Panda Inmobiliaria,Cimarronas,0,50,2,2,0.0
PANDA-10221592,Panda Inmobiliaria,El Dorado,0,90,3,2,0.0
PANDA-10224786,Panda Inmobiliaria,Poblado,0,129,2,3,0.0
PANDA-10226798,Panda Inmobiliaria,Las Palmas,0,96,2,2,0.0
PANDA-10227069,Panda Inmobiliaria,Ciudad Del Rio,0,60,2,2,0.0
PANDA-10227599,Panda Inmobiliaria,Poblado,0,100,1,1,0.0
PANDA-10227889,Panda Inmobiliaria,Las Palmas,0,180,2,3,0.0
PANDA-10229395,Panda Inmobiliaria,Poblado,0,130,0,3,0.0
PANDA-10229638,Panda Inmobiliaria,Castropol,0,76,3,2,0.0
PANDA-10231430,Panda Inmobiliaria,Cimarronas,0,53,2,2,0.0
PANDA-10231487,Panda Inmobiliaria,Alto Bonito,0,51,3,1,0.0
PANDA-10231671,Panda Inmobiliaria,La Frontera,0,75,2,2,0.0
PANDA-10231675,Panda Inmobiliaria,Itagui,0,67,3,2,0.0
PANDA-10234352,Panda Inmobiliaria,El Chocho,0,350,3,3,0.0
PANDA-10234539,Panda Inmobiliaria,Cumbres,0,64,2,2,0.0
PANDA-10235568,Panda Inmobiliaria,La Magnolia,0,20,0,1,0.0
PANDA-10235811,Panda Inmobiliaria,Aves María,0,70,2,2,0.0
PANDA-10236666,Panda Inmobiliaria,La Estrella,0,62,3,2,0.0
PANDA-10236743,Panda Inmobiliaria,La Mina,0,200,3,3,0.0
PANDA-10236752,Panda Inmobiliaria,El Dorado,0,146,3,4,0.0
PANDA-10239297,Panda Inmobiliaria,Loma De Las Brujas,0,145,4,3,0.0
PANDA-10239642,Panda Inmobiliaria,Restrepo Naranjo,0,87,3,2,0.0
PANDA-10244135,Panda Inmobiliaria,Trianon,0,1300,5,3,0.0
PANDA-10244241,Panda Inmobiliaria,Trianon,0,19,0,1,0.0
PANDA-10245795,Panda Inmobiliaria,Poblado,0,76,1,2,0.0
PANDA-10247916,Panda Inmobiliaria,Montego,0,150,4,4,0.0
PANDA-10247989,Panda Inmobiliaria,Las Lomitas,0,102,2,2,0.0
PANDA-10253426,Panda Inmobiliaria,Barrio Mesa,0,100,4,1,0.0
PANDA-10259559,Panda Inmobiliaria,El Dorado,0,60,3,2,0.0
PANDA-10263703,Panda Inmobiliaria,Guayabal,930000000,170,0,1,5470588.235294118
PANDA-10266457,Panda Inmobiliaria,Poblado,0,60,0,1,0.0
PANDA-10266672,Panda Inmobiliaria,San Mateo,0,120,4,2,0.0
PANDA-10269793,Panda Inmobiliaria,Las Vegas,0,67,2,2,0.0
PANDA-10269865,Panda Inmobiliaria,Las Vegas,0,85,3,2,0.0
PANDA-10270120,Panda Inmobiliaria,Las Vegas,0,80,3,2,0.0
PANDA-10274802,Panda Inmobiliaria,Trianon,0,97,4,2,0.0
PANDA-10275056,Panda Inmobiliaria,Otra Parte,0,90,3,2,0.0
PANDA-10275186,Panda Inmobiliaria,Vía San Antonio - La Ceja,0,150,3,3,0.0
PANDA-10279304,Panda Inmobiliaria,El Portal,0,68,2,2,0.0
PANDA-10279595,Panda Inmobiliaria,El Chocho,0,60,2,1,0.0
PANDA-10279687,Panda Inmobiliaria,Alcala,0,12,0,1,0.0
PANDA-10283576,Panda Inmobiliaria,Los Naranjos,0,180,4,4,0.0
PANDA-10283696,Panda Inmobiliaria,Centro,0,50,0,1,0.0
PANDA-10285355,Panda Inmobiliaria,La Loma Del Indio,0,65,2,2,0.0
PANDA-10294047,Panda Inmobiliaria,Camino Verde,0,86,3,2,0.0
PANDA-10294106,Panda Inmobiliaria,El Dorado,0,130,4,2,0.0
PANDA-10296918,Panda Inmobiliaria,La Magnolia,0,240,5,2,0.0
PANDA-10297026,Panda Inmobiliaria,Andalucia,0,130,5,2,0.0
PANDA-10302234,Panda Inmobiliaria,La Milagrosa,0,120,4,2,0.0
PANDA-10303177,Panda Inmobiliaria,San Marcos,0,160,3,2,0.0
PANDA-10305284,Panda Inmobiliaria,Primavera,0,50,1,1,0.0
PANDA-10306193,Panda Inmobiliaria,Poblado,0,206,0,1,0.0
PANDA-10310150,Panda Inmobiliaria,Trianon,0,110,0,1,0.0
PANDA-10310419,Panda Inmobiliaria,Porvenir,0,54,2,2,0.0
PANDA-10310805,Panda Inmobiliaria,El Salado,2200000000,420,5,5,5238095.238095238
